
############################
training capsule
############################

Type : capsule Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28881, avg_reader_cost: 2.46646 sec, avg_batch_cost: 4.94863 sec, avg_samples: 96.0, avg_ips: 19.39931 images/sec.
Type : capsule Train [ Epoch 125/256 iter 1 ] lr: 0.00007, loss: 0.04759, avg_reader_cost: 2.79637 sec, avg_batch_cost: 2.90946 sec, avg_samples: 96.0, avg_ips: 32.99586 images/sec.
Type : capsule Train [ Epoch 125/256 iter 2 ] lr: 0.00007, loss: 0.05522, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11404 sec, avg_samples: 96.0, avg_ips: 841.83704 images/sec.
Type : capsule Train [ Epoch 125/256 iter 3 ] lr: 0.00007, loss: 0.00808, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.05151 sec, avg_samples: 27.0, avg_ips: 524.20306 images/sec.
Type : capsule Train [ Epoch 126/256 iter 1 ] lr: 0.00004, loss: 0.04513, avg_reader_cost: 2.98705 sec, avg_batch_cost: 3.10096 sec, avg_samples: 96.0, avg_ips: 30.95819 images/sec.
Type : capsule Train [ Epoch 126/256 iter 2 ] lr: 0.00004, loss: 0.05018, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11518 sec, avg_samples: 96.0, avg_ips: 833.46757 images/sec.
Type : capsule Train [ Epoch 126/256 iter 3 ] lr: 0.00004, loss: 0.10217, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05132 sec, avg_samples: 27.0, avg_ips: 526.13190 images/sec.
Type : capsule Train [ Epoch 127/256 iter 1 ] lr: 0.00002, loss: 0.01187, avg_reader_cost: 3.02077 sec, avg_batch_cost: 3.13381 sec, avg_samples: 96.0, avg_ips: 30.63361 images/sec.
Type : capsule Train [ Epoch 127/256 iter 2 ] lr: 0.00002, loss: 0.02202, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11308 sec, avg_samples: 96.0, avg_ips: 848.99390 images/sec.
Type : capsule Train [ Epoch 127/256 iter 3 ] lr: 0.00002, loss: 0.00983, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05038 sec, avg_samples: 27.0, avg_ips: 535.91183 images/sec.
Type : capsule Train [ Epoch 128/256 iter 1 ] lr: 0.00000, loss: 0.04835, avg_reader_cost: 2.62647 sec, avg_batch_cost: 2.74963 sec, avg_samples: 96.0, avg_ips: 34.91378 images/sec.
Type : capsule Train [ Epoch 128/256 iter 2 ] lr: 0.00000, loss: 0.02279, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11286 sec, avg_samples: 96.0, avg_ips: 850.63860 images/sec.
Type : capsule Train [ Epoch 128/256 iter 3 ] lr: 0.00000, loss: 0.00849, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05045 sec, avg_samples: 27.0, avg_ips: 535.23049 images/sec.
Type : capsule Test [ Epoch 128/256 ] test_cost: 11.521911 sec max_auc: 0.90826 roc_auc : 0.904667.
Type : capsule Train [ Epoch 129/256 iter 1 ] lr: 0.00000, loss: 0.04855, avg_reader_cost: 2.14210 sec, avg_batch_cost: 2.25596 sec, avg_samples: 96.0, avg_ips: 42.55387 images/sec.
Type : capsule Train [ Epoch 129/256 iter 2 ] lr: 0.00000, loss: 0.01785, avg_reader_cost: 0.45385 sec, avg_batch_cost: 0.56460 sec, avg_samples: 96.0, avg_ips: 170.03174 images/sec.
Type : capsule Train [ Epoch 129/256 iter 3 ] lr: 0.00000, loss: 0.05249, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05087 sec, avg_samples: 27.0, avg_ips: 530.80511 images/sec.
Type : capsule Train [ Epoch 130/256 iter 1 ] lr: 0.00000, loss: 0.03928, avg_reader_cost: 2.77100 sec, avg_batch_cost: 2.88507 sec, avg_samples: 96.0, avg_ips: 33.27471 images/sec.
Type : capsule Train [ Epoch 130/256 iter 2 ] lr: 0.00000, loss: 0.07892, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.43933 images/sec.
Type : capsule Train [ Epoch 130/256 iter 3 ] lr: 0.00000, loss: 0.00873, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04944 sec, avg_samples: 27.0, avg_ips: 546.16494 images/sec.
Type : capsule Train [ Epoch 131/256 iter 1 ] lr: 0.00002, loss: 0.02215, avg_reader_cost: 3.05187 sec, avg_batch_cost: 3.16712 sec, avg_samples: 96.0, avg_ips: 30.31147 images/sec.
Type : capsule Train [ Epoch 131/256 iter 2 ] lr: 0.00002, loss: 0.03254, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11456 sec, avg_samples: 96.0, avg_ips: 837.95302 images/sec.
Type : capsule Train [ Epoch 131/256 iter 3 ] lr: 0.00002, loss: 0.00786, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05108 sec, avg_samples: 27.0, avg_ips: 528.53093 images/sec.
Type : capsule Train [ Epoch 132/256 iter 1 ] lr: 0.00004, loss: 0.05891, avg_reader_cost: 3.02142 sec, avg_batch_cost: 3.13395 sec, avg_samples: 96.0, avg_ips: 30.63222 images/sec.
Type : capsule Train [ Epoch 132/256 iter 2 ] lr: 0.00004, loss: 0.05443, avg_reader_cost: 0.07285 sec, avg_batch_cost: 0.18570 sec, avg_samples: 96.0, avg_ips: 516.95306 images/sec.
Type : capsule Train [ Epoch 132/256 iter 3 ] lr: 0.00004, loss: 0.00853, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05070 sec, avg_samples: 27.0, avg_ips: 532.52989 images/sec.
Type : capsule Train [ Epoch 133/256 iter 1 ] lr: 0.00007, loss: 0.03387, avg_reader_cost: 2.97413 sec, avg_batch_cost: 3.09089 sec, avg_samples: 96.0, avg_ips: 31.05902 images/sec.
Type : capsule Train [ Epoch 133/256 iter 2 ] lr: 0.00007, loss: 0.08640, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11341 sec, avg_samples: 96.0, avg_ips: 846.51826 images/sec.
Type : capsule Train [ Epoch 133/256 iter 3 ] lr: 0.00007, loss: 0.05555, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05407 sec, avg_samples: 27.0, avg_ips: 499.34172 images/sec.
Type : capsule Train [ Epoch 134/256 iter 1 ] lr: 0.00011, loss: 0.08449, avg_reader_cost: 2.40326 sec, avg_batch_cost: 2.52200 sec, avg_samples: 96.0, avg_ips: 38.06505 images/sec.
Type : capsule Train [ Epoch 134/256 iter 2 ] lr: 0.00011, loss: 0.03054, avg_reader_cost: 0.04794 sec, avg_batch_cost: 0.15914 sec, avg_samples: 96.0, avg_ips: 603.24653 images/sec.
Type : capsule Train [ Epoch 134/256 iter 3 ] lr: 0.00011, loss: 0.00729, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04980 sec, avg_samples: 27.0, avg_ips: 542.19292 images/sec.
Type : capsule Train [ Epoch 135/256 iter 1 ] lr: 0.00016, loss: 0.04349, avg_reader_cost: 2.93775 sec, avg_batch_cost: 3.05041 sec, avg_samples: 96.0, avg_ips: 31.47121 images/sec.
Type : capsule Train [ Epoch 135/256 iter 2 ] lr: 0.00016, loss: 0.04781, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11337 sec, avg_samples: 96.0, avg_ips: 846.77640 images/sec.
Type : capsule Train [ Epoch 135/256 iter 3 ] lr: 0.00016, loss: 0.14652, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05146 sec, avg_samples: 27.0, avg_ips: 524.64019 images/sec.
Type : capsule Train [ Epoch 136/256 iter 1 ] lr: 0.00022, loss: 0.07551, avg_reader_cost: 2.12738 sec, avg_batch_cost: 2.24108 sec, avg_samples: 96.0, avg_ips: 42.83650 images/sec.
Type : capsule Train [ Epoch 136/256 iter 2 ] lr: 0.00022, loss: 0.02306, avg_reader_cost: 0.34421 sec, avg_batch_cost: 0.45572 sec, avg_samples: 96.0, avg_ips: 210.65459 images/sec.
Type : capsule Train [ Epoch 136/256 iter 3 ] lr: 0.00022, loss: 0.00805, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04950 sec, avg_samples: 27.0, avg_ips: 545.40739 images/sec.
Type : capsule Test [ Epoch 136/256 ] test_cost: 11.808186 sec max_auc: 0.90826 roc_auc : 0.905465.
Type : capsule Train [ Epoch 137/256 iter 1 ] lr: 0.00029, loss: 0.04836, avg_reader_cost: 2.93576 sec, avg_batch_cost: 3.04960 sec, avg_samples: 96.0, avg_ips: 31.47957 images/sec.
Type : capsule Train [ Epoch 137/256 iter 2 ] lr: 0.00029, loss: 0.02504, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11243 sec, avg_samples: 96.0, avg_ips: 853.87295 images/sec.
Type : capsule Train [ Epoch 137/256 iter 3 ] lr: 0.00029, loss: 0.05827, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05121 sec, avg_samples: 27.0, avg_ips: 527.25380 images/sec.
Type : capsule Train [ Epoch 138/256 iter 1 ] lr: 0.00036, loss: 0.02440, avg_reader_cost: 2.77249 sec, avg_batch_cost: 2.88643 sec, avg_samples: 96.0, avg_ips: 33.25906 images/sec.
Type : capsule Train [ Epoch 138/256 iter 2 ] lr: 0.00036, loss: 0.03901, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11285 sec, avg_samples: 96.0, avg_ips: 850.71229 images/sec.
Type : capsule Train [ Epoch 138/256 iter 3 ] lr: 0.00036, loss: 0.03713, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05101 sec, avg_samples: 27.0, avg_ips: 529.34867 images/sec.
Type : capsule Train [ Epoch 139/256 iter 1 ] lr: 0.00045, loss: 0.05763, avg_reader_cost: 2.59156 sec, avg_batch_cost: 2.71535 sec, avg_samples: 96.0, avg_ips: 35.35453 images/sec.
Type : capsule Train [ Epoch 139/256 iter 2 ] lr: 0.00045, loss: 0.08409, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11292 sec, avg_samples: 96.0, avg_ips: 850.19137 images/sec.
Type : capsule Train [ Epoch 139/256 iter 3 ] lr: 0.00045, loss: 0.01581, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04982 sec, avg_samples: 27.0, avg_ips: 541.91530 images/sec.
Type : capsule Train [ Epoch 140/256 iter 1 ] lr: 0.00054, loss: 0.03332, avg_reader_cost: 2.83741 sec, avg_batch_cost: 2.95122 sec, avg_samples: 96.0, avg_ips: 32.52889 images/sec.
Type : capsule Train [ Epoch 140/256 iter 2 ] lr: 0.00054, loss: 0.02725, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11239 sec, avg_samples: 96.0, avg_ips: 854.13197 images/sec.
Type : capsule Train [ Epoch 140/256 iter 3 ] lr: 0.00054, loss: 0.05862, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04971 sec, avg_samples: 27.0, avg_ips: 543.20199 images/sec.
Type : capsule Train [ Epoch 141/256 iter 1 ] lr: 0.00065, loss: 0.02050, avg_reader_cost: 2.47493 sec, avg_batch_cost: 2.58744 sec, avg_samples: 96.0, avg_ips: 37.10231 images/sec.
Type : capsule Train [ Epoch 141/256 iter 2 ] lr: 0.00065, loss: 0.02205, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11214 sec, avg_samples: 96.0, avg_ips: 856.10234 images/sec.
Type : capsule Train [ Epoch 141/256 iter 3 ] lr: 0.00065, loss: 0.00873, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04947 sec, avg_samples: 27.0, avg_ips: 545.79905 images/sec.
Type : capsule Train [ Epoch 142/256 iter 1 ] lr: 0.00076, loss: 0.05713, avg_reader_cost: 2.63832 sec, avg_batch_cost: 2.75181 sec, avg_samples: 96.0, avg_ips: 34.88616 images/sec.
Type : capsule Train [ Epoch 142/256 iter 2 ] lr: 0.00076, loss: 0.04759, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11241 sec, avg_samples: 96.0, avg_ips: 853.98523 images/sec.
Type : capsule Train [ Epoch 142/256 iter 3 ] lr: 0.00076, loss: 0.00970, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04893 sec, avg_samples: 27.0, avg_ips: 551.81219 images/sec.
Type : capsule Train [ Epoch 143/256 iter 1 ] lr: 0.00088, loss: 0.06020, avg_reader_cost: 2.63970 sec, avg_batch_cost: 2.75261 sec, avg_samples: 96.0, avg_ips: 34.87602 images/sec.
Type : capsule Train [ Epoch 143/256 iter 2 ] lr: 0.00088, loss: 0.02462, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11339 sec, avg_samples: 96.0, avg_ips: 846.63752 images/sec.
Type : capsule Train [ Epoch 143/256 iter 3 ] lr: 0.00088, loss: 0.05647, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04954 sec, avg_samples: 27.0, avg_ips: 544.96907 images/sec.
Type : capsule Train [ Epoch 144/256 iter 1 ] lr: 0.00101, loss: 0.06350, avg_reader_cost: 2.71335 sec, avg_batch_cost: 2.82784 sec, avg_samples: 96.0, avg_ips: 33.94823 images/sec.
Type : capsule Train [ Epoch 144/256 iter 2 ] lr: 0.00101, loss: 0.02291, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11415 sec, avg_samples: 96.0, avg_ips: 840.97550 images/sec.
Type : capsule Train [ Epoch 144/256 iter 3 ] lr: 0.00101, loss: 0.03978, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05152 sec, avg_samples: 27.0, avg_ips: 524.06236 images/sec.
Type : capsule Test [ Epoch 144/256 ] test_cost: 12.986420 sec max_auc: 0.90826 roc_auc : 0.901476.
Type : capsule Train [ Epoch 145/256 iter 1 ] lr: 0.00114, loss: 0.02258, avg_reader_cost: 2.89950 sec, avg_batch_cost: 3.01532 sec, avg_samples: 96.0, avg_ips: 31.83738 images/sec.
Type : capsule Train [ Epoch 145/256 iter 2 ] lr: 0.00114, loss: 0.05017, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11274 sec, avg_samples: 96.0, avg_ips: 851.52006 images/sec.
Type : capsule Train [ Epoch 145/256 iter 3 ] lr: 0.00114, loss: 0.00763, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05087 sec, avg_samples: 27.0, avg_ips: 530.81008 images/sec.
Type : capsule Train [ Epoch 146/256 iter 1 ] lr: 0.00129, loss: 0.04716, avg_reader_cost: 2.82640 sec, avg_batch_cost: 2.93954 sec, avg_samples: 96.0, avg_ips: 32.65820 images/sec.
Type : capsule Train [ Epoch 146/256 iter 2 ] lr: 0.00129, loss: 0.06840, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11178 sec, avg_samples: 96.0, avg_ips: 858.79376 images/sec.
Type : capsule Train [ Epoch 146/256 iter 3 ] lr: 0.00129, loss: 0.01032, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05003 sec, avg_samples: 27.0, avg_ips: 539.68141 images/sec.
Type : capsule Train [ Epoch 147/256 iter 1 ] lr: 0.00144, loss: 0.02077, avg_reader_cost: 2.66307 sec, avg_batch_cost: 2.77783 sec, avg_samples: 96.0, avg_ips: 34.55931 images/sec.
Type : capsule Train [ Epoch 147/256 iter 2 ] lr: 0.00144, loss: 0.05095, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11575 sec, avg_samples: 96.0, avg_ips: 829.38849 images/sec.
Type : capsule Train [ Epoch 147/256 iter 3 ] lr: 0.00144, loss: 0.00785, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05117 sec, avg_samples: 27.0, avg_ips: 527.67883 images/sec.
Type : capsule Train [ Epoch 148/256 iter 1 ] lr: 0.00160, loss: 0.05657, avg_reader_cost: 2.42109 sec, avg_batch_cost: 2.53623 sec, avg_samples: 96.0, avg_ips: 37.85146 images/sec.
Type : capsule Train [ Epoch 148/256 iter 2 ] lr: 0.00160, loss: 0.03904, avg_reader_cost: 0.07068 sec, avg_batch_cost: 0.18299 sec, avg_samples: 96.0, avg_ips: 524.63024 images/sec.
Type : capsule Train [ Epoch 148/256 iter 3 ] lr: 0.00160, loss: 0.00800, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05099 sec, avg_samples: 27.0, avg_ips: 529.46994 images/sec.
Type : capsule Train [ Epoch 149/256 iter 1 ] lr: 0.00177, loss: 0.02992, avg_reader_cost: 2.68010 sec, avg_batch_cost: 2.79294 sec, avg_samples: 96.0, avg_ips: 34.37236 images/sec.
Type : capsule Train [ Epoch 149/256 iter 2 ] lr: 0.00177, loss: 0.02249, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11321 sec, avg_samples: 96.0, avg_ips: 847.94619 images/sec.
Type : capsule Train [ Epoch 149/256 iter 3 ] lr: 0.00177, loss: 0.09311, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05061 sec, avg_samples: 27.0, avg_ips: 533.52339 images/sec.
Type : capsule Train [ Epoch 150/256 iter 1 ] lr: 0.00195, loss: 0.02566, avg_reader_cost: 2.04405 sec, avg_batch_cost: 2.15725 sec, avg_samples: 96.0, avg_ips: 44.50112 images/sec.
Type : capsule Train [ Epoch 150/256 iter 2 ] lr: 0.00195, loss: 0.05733, avg_reader_cost: 0.18298 sec, avg_batch_cost: 0.29539 sec, avg_samples: 96.0, avg_ips: 324.99420 images/sec.
Type : capsule Train [ Epoch 150/256 iter 3 ] lr: 0.00195, loss: 0.00882, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05341 sec, avg_samples: 27.0, avg_ips: 505.48670 images/sec.
Type : capsule Train [ Epoch 151/256 iter 1 ] lr: 0.00213, loss: 0.04382, avg_reader_cost: 2.58078 sec, avg_batch_cost: 2.69351 sec, avg_samples: 96.0, avg_ips: 35.64124 images/sec.
Type : capsule Train [ Epoch 151/256 iter 2 ] lr: 0.00213, loss: 0.03152, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11113 sec, avg_samples: 96.0, avg_ips: 863.84944 images/sec.
Type : capsule Train [ Epoch 151/256 iter 3 ] lr: 0.00213, loss: 0.07119, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04898 sec, avg_samples: 27.0, avg_ips: 551.24812 images/sec.
Type : capsule Train [ Epoch 152/256 iter 1 ] lr: 0.00233, loss: 0.03162, avg_reader_cost: 2.57250 sec, avg_batch_cost: 2.67895 sec, avg_samples: 96.0, avg_ips: 35.83490 images/sec.
Type : capsule Train [ Epoch 152/256 iter 2 ] lr: 0.00233, loss: 0.07488, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10887 sec, avg_samples: 96.0, avg_ips: 881.81821 images/sec.
Type : capsule Train [ Epoch 152/256 iter 3 ] lr: 0.00233, loss: 0.00683, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04255 sec, avg_samples: 27.0, avg_ips: 634.49652 images/sec.
Type : capsule Test [ Epoch 152/256 ] test_cost: 11.622746 sec max_auc: 0.90826 roc_auc : 0.902274.
Type : capsule Train [ Epoch 153/256 iter 1 ] lr: 0.00253, loss: 0.05537, avg_reader_cost: 2.62819 sec, avg_batch_cost: 2.74414 sec, avg_samples: 96.0, avg_ips: 34.98364 images/sec.
Type : capsule Train [ Epoch 153/256 iter 2 ] lr: 0.00253, loss: 0.02366, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11150 sec, avg_samples: 96.0, avg_ips: 860.96979 images/sec.
Type : capsule Train [ Epoch 153/256 iter 3 ] lr: 0.00253, loss: 0.00836, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04917 sec, avg_samples: 27.0, avg_ips: 549.08317 images/sec.
Type : capsule Train [ Epoch 154/256 iter 1 ] lr: 0.00274, loss: 0.06210, avg_reader_cost: 2.57379 sec, avg_batch_cost: 2.68664 sec, avg_samples: 96.0, avg_ips: 35.73243 images/sec.
Type : capsule Train [ Epoch 154/256 iter 2 ] lr: 0.00274, loss: 0.06360, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11040 sec, avg_samples: 96.0, avg_ips: 869.59932 images/sec.
Type : capsule Train [ Epoch 154/256 iter 3 ] lr: 0.00274, loss: 0.00778, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05339 sec, avg_samples: 27.0, avg_ips: 505.73050 images/sec.
Type : capsule Train [ Epoch 155/256 iter 1 ] lr: 0.00295, loss: 0.01885, avg_reader_cost: 2.65918 sec, avg_batch_cost: 2.77220 sec, avg_samples: 96.0, avg_ips: 34.62951 images/sec.
Type : capsule Train [ Epoch 155/256 iter 2 ] lr: 0.00295, loss: 0.06708, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11091 sec, avg_samples: 96.0, avg_ips: 865.58390 images/sec.
Type : capsule Train [ Epoch 155/256 iter 3 ] lr: 0.00295, loss: 0.00649, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04876 sec, avg_samples: 27.0, avg_ips: 553.74140 images/sec.
Type : capsule Train [ Epoch 156/256 iter 1 ] lr: 0.00317, loss: 0.06420, avg_reader_cost: 2.44113 sec, avg_batch_cost: 2.55745 sec, avg_samples: 96.0, avg_ips: 37.53739 images/sec.
Type : capsule Train [ Epoch 156/256 iter 2 ] lr: 0.00317, loss: 0.05603, avg_reader_cost: 0.04853 sec, avg_batch_cost: 0.15849 sec, avg_samples: 96.0, avg_ips: 605.72305 images/sec.
Type : capsule Train [ Epoch 156/256 iter 3 ] lr: 0.00317, loss: 0.06241, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04873 sec, avg_samples: 27.0, avg_ips: 554.08006 images/sec.
Type : capsule Train [ Epoch 157/256 iter 1 ] lr: 0.00340, loss: 0.04995, avg_reader_cost: 2.61084 sec, avg_batch_cost: 2.72353 sec, avg_samples: 96.0, avg_ips: 35.24833 images/sec.
Type : capsule Train [ Epoch 157/256 iter 2 ] lr: 0.00340, loss: 0.03496, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11117 sec, avg_samples: 96.0, avg_ips: 863.56969 images/sec.
Type : capsule Train [ Epoch 157/256 iter 3 ] lr: 0.00340, loss: 0.13517, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04863 sec, avg_samples: 27.0, avg_ips: 555.22917 images/sec.
Type : capsule Train [ Epoch 158/256 iter 1 ] lr: 0.00364, loss: 0.02599, avg_reader_cost: 2.51671 sec, avg_batch_cost: 2.63178 sec, avg_samples: 96.0, avg_ips: 36.47717 images/sec.
Type : capsule Train [ Epoch 158/256 iter 2 ] lr: 0.00364, loss: 0.10133, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11515 sec, avg_samples: 96.0, avg_ips: 833.68846 images/sec.
Type : capsule Train [ Epoch 158/256 iter 3 ] lr: 0.00364, loss: 0.01787, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04949 sec, avg_samples: 27.0, avg_ips: 545.60183 images/sec.
Type : capsule Train [ Epoch 159/256 iter 1 ] lr: 0.00389, loss: 0.03246, avg_reader_cost: 2.62954 sec, avg_batch_cost: 2.74210 sec, avg_samples: 96.0, avg_ips: 35.00961 images/sec.
Type : capsule Train [ Epoch 159/256 iter 2 ] lr: 0.00389, loss: 0.05352, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11156 sec, avg_samples: 96.0, avg_ips: 860.55393 images/sec.
Type : capsule Train [ Epoch 159/256 iter 3 ] lr: 0.00389, loss: 0.01751, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04892 sec, avg_samples: 27.0, avg_ips: 551.86866 images/sec.
Type : capsule Train [ Epoch 160/256 iter 1 ] lr: 0.00414, loss: 0.02627, avg_reader_cost: 2.57948 sec, avg_batch_cost: 2.69351 sec, avg_samples: 96.0, avg_ips: 35.64120 images/sec.
Type : capsule Train [ Epoch 160/256 iter 2 ] lr: 0.00414, loss: 0.05442, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11221 sec, avg_samples: 96.0, avg_ips: 855.56754 images/sec.
Type : capsule Train [ Epoch 160/256 iter 3 ] lr: 0.00414, loss: 0.09717, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04897 sec, avg_samples: 27.0, avg_ips: 551.33936 images/sec.
Type : capsule Test [ Epoch 160/256 ] test_cost: 13.086248 sec max_auc: 0.90826 roc_auc : 0.889908.
Type : capsule Train [ Epoch 161/256 iter 1 ] lr: 0.00439, loss: 0.06593, avg_reader_cost: 3.24724 sec, avg_batch_cost: 3.35976 sec, avg_samples: 96.0, avg_ips: 28.57345 images/sec.
Type : capsule Train [ Epoch 161/256 iter 2 ] lr: 0.00439, loss: 0.06188, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11332 sec, avg_samples: 96.0, avg_ips: 847.17369 images/sec.
Type : capsule Train [ Epoch 161/256 iter 3 ] lr: 0.00439, loss: 0.01002, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05079 sec, avg_samples: 27.0, avg_ips: 531.61992 images/sec.
Type : capsule Train [ Epoch 162/256 iter 1 ] lr: 0.00466, loss: 0.02942, avg_reader_cost: 2.77782 sec, avg_batch_cost: 2.89083 sec, avg_samples: 96.0, avg_ips: 33.20848 images/sec.
Type : capsule Train [ Epoch 162/256 iter 2 ] lr: 0.00466, loss: 0.02903, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11481 sec, avg_samples: 96.0, avg_ips: 836.18674 images/sec.
Type : capsule Train [ Epoch 162/256 iter 3 ] lr: 0.00466, loss: 0.00965, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05224 sec, avg_samples: 27.0, avg_ips: 516.80863 images/sec.
Type : capsule Train [ Epoch 163/256 iter 1 ] lr: 0.00493, loss: 0.03568, avg_reader_cost: 2.82184 sec, avg_batch_cost: 2.93631 sec, avg_samples: 96.0, avg_ips: 32.69409 images/sec.
Type : capsule Train [ Epoch 163/256 iter 2 ] lr: 0.00493, loss: 0.04587, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11288 sec, avg_samples: 96.0, avg_ips: 850.47510 images/sec.
Type : capsule Train [ Epoch 163/256 iter 3 ] lr: 0.00493, loss: 0.00995, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05115 sec, avg_samples: 27.0, avg_ips: 527.87314 images/sec.
Type : capsule Train [ Epoch 164/256 iter 1 ] lr: 0.00520, loss: 0.04292, avg_reader_cost: 2.60516 sec, avg_batch_cost: 2.72069 sec, avg_samples: 96.0, avg_ips: 35.28510 images/sec.
Type : capsule Train [ Epoch 164/256 iter 2 ] lr: 0.00520, loss: 0.04215, avg_reader_cost: 0.04799 sec, avg_batch_cost: 0.15885 sec, avg_samples: 96.0, avg_ips: 604.33573 images/sec.
Type : capsule Train [ Epoch 164/256 iter 3 ] lr: 0.00520, loss: 0.08980, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04996 sec, avg_samples: 27.0, avg_ips: 540.44119 images/sec.
Type : capsule Train [ Epoch 165/256 iter 1 ] lr: 0.00548, loss: 0.03095, avg_reader_cost: 2.63517 sec, avg_batch_cost: 2.74794 sec, avg_samples: 96.0, avg_ips: 34.93528 images/sec.
Type : capsule Train [ Epoch 165/256 iter 2 ] lr: 0.00548, loss: 0.06637, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11184 sec, avg_samples: 96.0, avg_ips: 858.33792 images/sec.
Type : capsule Train [ Epoch 165/256 iter 3 ] lr: 0.00548, loss: 0.08696, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04960 sec, avg_samples: 27.0, avg_ips: 544.34301 images/sec.
Type : capsule Train [ Epoch 166/256 iter 1 ] lr: 0.00577, loss: 0.02636, avg_reader_cost: 2.11562 sec, avg_batch_cost: 2.22785 sec, avg_samples: 96.0, avg_ips: 43.09080 images/sec.
