
############################
training wood
############################

Type : wood Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.59046, avg_reader_cost: 3.61244 sec, avg_batch_cost: 3.74143 sec, avg_samples: 96.0, avg_ips: 25.65866 images/sec.
Type : wood Train [ Epoch 126/256 iter 1 ] lr: 0.00004, loss: 0.01151, avg_reader_cost: 2.35301 sec, avg_batch_cost: 2.46664 sec, avg_samples: 96.0, avg_ips: 38.91927 images/sec.
Type : wood Train [ Epoch 126/256 iter 2 ] lr: 0.00004, loss: 0.03223, avg_reader_cost: 0.04618 sec, avg_batch_cost: 0.15797 sec, avg_samples: 96.0, avg_ips: 607.70134 images/sec.
Type : wood Train [ Epoch 126/256 iter 3 ] lr: 0.00004, loss: 0.07122, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.07835 sec, avg_samples: 55.0, avg_ips: 701.93925 images/sec.
Type : wood Train [ Epoch 127/256 iter 1 ] lr: 0.00002, loss: 0.02719, avg_reader_cost: 2.52097 sec, avg_batch_cost: 2.63518 sec, avg_samples: 96.0, avg_ips: 36.43011 images/sec.
Type : wood Train [ Epoch 127/256 iter 2 ] lr: 0.00002, loss: 0.02646, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11210 sec, avg_samples: 96.0, avg_ips: 856.34450 images/sec.
Type : wood Train [ Epoch 127/256 iter 3 ] lr: 0.00002, loss: 0.00558, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.07773 sec, avg_samples: 55.0, avg_ips: 707.54767 images/sec.
Type : wood Train [ Epoch 128/256 iter 1 ] lr: 0.00000, loss: 0.03636, avg_reader_cost: 2.54332 sec, avg_batch_cost: 2.66101 sec, avg_samples: 96.0, avg_ips: 36.07655 images/sec.
Type : wood Train [ Epoch 128/256 iter 2 ] lr: 0.00000, loss: 0.05029, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11297 sec, avg_samples: 96.0, avg_ips: 849.81097 images/sec.
Type : wood Train [ Epoch 128/256 iter 3 ] lr: 0.00000, loss: 0.00494, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.07873 sec, avg_samples: 55.0, avg_ips: 698.58917 images/sec.
Type : wood Test [ Epoch 128/256 ] test_cost: 7.979600 sec max_auc: 0.98772 roc_auc : 0.972807.
Type : wood Train [ Epoch 129/256 iter 1 ] lr: 0.00000, loss: 0.01942, avg_reader_cost: 2.47390 sec, avg_batch_cost: 2.58773 sec, avg_samples: 96.0, avg_ips: 37.09816 images/sec.
Type : wood Train [ Epoch 129/256 iter 2 ] lr: 0.00000, loss: 0.03393, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11479 sec, avg_samples: 96.0, avg_ips: 836.27879 images/sec.
Type : wood Train [ Epoch 129/256 iter 3 ] lr: 0.00000, loss: 0.06597, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07960 sec, avg_samples: 55.0, avg_ips: 690.99120 images/sec.
Type : wood Train [ Epoch 130/256 iter 1 ] lr: 0.00000, loss: 0.03828, avg_reader_cost: 2.47417 sec, avg_batch_cost: 2.58737 sec, avg_samples: 96.0, avg_ips: 37.10329 images/sec.
Type : wood Train [ Epoch 130/256 iter 2 ] lr: 0.00000, loss: 0.04615, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11321 sec, avg_samples: 96.0, avg_ips: 848.01227 images/sec.
Type : wood Train [ Epoch 130/256 iter 3 ] lr: 0.00000, loss: 0.00742, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07979 sec, avg_samples: 55.0, avg_ips: 689.30432 images/sec.
Type : wood Train [ Epoch 131/256 iter 1 ] lr: 0.00002, loss: 0.04183, avg_reader_cost: 2.65187 sec, avg_batch_cost: 2.76489 sec, avg_samples: 96.0, avg_ips: 34.72107 images/sec.
Type : wood Train [ Epoch 131/256 iter 2 ] lr: 0.00002, loss: 0.05137, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11260 sec, avg_samples: 96.0, avg_ips: 852.58385 images/sec.
Type : wood Train [ Epoch 131/256 iter 3 ] lr: 0.00002, loss: 0.03237, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.07798 sec, avg_samples: 55.0, avg_ips: 705.29143 images/sec.
Type : wood Train [ Epoch 132/256 iter 1 ] lr: 0.00004, loss: 0.04484, avg_reader_cost: 2.58096 sec, avg_batch_cost: 2.69654 sec, avg_samples: 96.0, avg_ips: 35.60119 images/sec.
Type : wood Train [ Epoch 132/256 iter 2 ] lr: 0.00004, loss: 0.03586, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11234 sec, avg_samples: 96.0, avg_ips: 854.54345 images/sec.
Type : wood Train [ Epoch 132/256 iter 3 ] lr: 0.00004, loss: 0.02120, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07968 sec, avg_samples: 55.0, avg_ips: 690.25721 images/sec.
Type : wood Train [ Epoch 133/256 iter 1 ] lr: 0.00007, loss: 0.01762, avg_reader_cost: 2.95769 sec, avg_batch_cost: 3.07247 sec, avg_samples: 96.0, avg_ips: 31.24517 images/sec.
Type : wood Train [ Epoch 133/256 iter 2 ] lr: 0.00007, loss: 0.02388, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11591 sec, avg_samples: 96.0, avg_ips: 828.24205 images/sec.
Type : wood Train [ Epoch 133/256 iter 3 ] lr: 0.00007, loss: 0.09812, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.08015 sec, avg_samples: 55.0, avg_ips: 686.22655 images/sec.
Type : wood Train [ Epoch 134/256 iter 1 ] lr: 0.00011, loss: 0.03719, avg_reader_cost: 2.82403 sec, avg_batch_cost: 2.93978 sec, avg_samples: 96.0, avg_ips: 32.65550 images/sec.
Type : wood Train [ Epoch 134/256 iter 2 ] lr: 0.00011, loss: 0.03874, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11352 sec, avg_samples: 96.0, avg_ips: 845.65245 images/sec.
Type : wood Train [ Epoch 134/256 iter 3 ] lr: 0.00011, loss: 0.03596, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07916 sec, avg_samples: 55.0, avg_ips: 694.81231 images/sec.
Type : wood Train [ Epoch 135/256 iter 1 ] lr: 0.00016, loss: 0.05814, avg_reader_cost: 2.67188 sec, avg_batch_cost: 2.78480 sec, avg_samples: 96.0, avg_ips: 34.47286 images/sec.
Type : wood Train [ Epoch 135/256 iter 2 ] lr: 0.00016, loss: 0.03546, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11517 sec, avg_samples: 96.0, avg_ips: 833.54521 images/sec.
Type : wood Train [ Epoch 135/256 iter 3 ] lr: 0.00016, loss: 0.01194, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.07938 sec, avg_samples: 55.0, avg_ips: 692.85070 images/sec.
Type : wood Train [ Epoch 136/256 iter 1 ] lr: 0.00022, loss: 0.02103, avg_reader_cost: 2.98830 sec, avg_batch_cost: 3.10140 sec, avg_samples: 96.0, avg_ips: 30.95372 images/sec.
Type : wood Train [ Epoch 136/256 iter 2 ] lr: 0.00022, loss: 0.01621, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11503 sec, avg_samples: 96.0, avg_ips: 834.53686 images/sec.
Type : wood Train [ Epoch 136/256 iter 3 ] lr: 0.00022, loss: 0.06553, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.07985 sec, avg_samples: 55.0, avg_ips: 688.79596 images/sec.
Type : wood Test [ Epoch 136/256 ] test_cost: 10.258671 sec max_auc: 0.98772 roc_auc : 0.976316.
Type : wood Train [ Epoch 137/256 iter 1 ] lr: 0.00029, loss: 0.02671, avg_reader_cost: 2.66379 sec, avg_batch_cost: 2.77931 sec, avg_samples: 96.0, avg_ips: 34.54099 images/sec.
Type : wood Train [ Epoch 137/256 iter 2 ] lr: 0.00029, loss: 0.06099, avg_reader_cost: 0.06784 sec, avg_batch_cost: 0.18255 sec, avg_samples: 96.0, avg_ips: 525.87521 images/sec.
Type : wood Train [ Epoch 137/256 iter 3 ] lr: 0.00029, loss: 0.02772, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07784 sec, avg_samples: 55.0, avg_ips: 706.56812 images/sec.
Type : wood Train [ Epoch 138/256 iter 1 ] lr: 0.00036, loss: 0.02201, avg_reader_cost: 2.74022 sec, avg_batch_cost: 2.85375 sec, avg_samples: 96.0, avg_ips: 33.63994 images/sec.
Type : wood Train [ Epoch 138/256 iter 2 ] lr: 0.00036, loss: 0.04109, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11119 sec, avg_samples: 96.0, avg_ips: 863.40488 images/sec.
Type : wood Train [ Epoch 138/256 iter 3 ] lr: 0.00036, loss: 0.00477, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.07839 sec, avg_samples: 55.0, avg_ips: 701.57848 images/sec.
Type : wood Train [ Epoch 139/256 iter 1 ] lr: 0.00045, loss: 0.05061, avg_reader_cost: 2.64713 sec, avg_batch_cost: 2.76029 sec, avg_samples: 96.0, avg_ips: 34.77899 images/sec.
Type : wood Train [ Epoch 139/256 iter 2 ] lr: 0.00045, loss: 0.03396, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11290 sec, avg_samples: 96.0, avg_ips: 850.29012 images/sec.
Type : wood Train [ Epoch 139/256 iter 3 ] lr: 0.00045, loss: 0.02789, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.08067 sec, avg_samples: 55.0, avg_ips: 681.75073 images/sec.
Type : wood Train [ Epoch 140/256 iter 1 ] lr: 0.00054, loss: 0.01623, avg_reader_cost: 2.59899 sec, avg_batch_cost: 2.71300 sec, avg_samples: 96.0, avg_ips: 35.38522 images/sec.
Type : wood Train [ Epoch 140/256 iter 2 ] lr: 0.00054, loss: 0.05676, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11168 sec, avg_samples: 96.0, avg_ips: 859.56192 images/sec.
Type : wood Train [ Epoch 140/256 iter 3 ] lr: 0.00054, loss: 0.03604, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.07962 sec, avg_samples: 55.0, avg_ips: 690.74705 images/sec.
Type : wood Train [ Epoch 141/256 iter 1 ] lr: 0.00065, loss: 0.07043, avg_reader_cost: 2.77369 sec, avg_batch_cost: 2.88645 sec, avg_samples: 96.0, avg_ips: 33.25882 images/sec.
Type : wood Train [ Epoch 141/256 iter 2 ] lr: 0.00065, loss: 0.00527, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11292 sec, avg_samples: 96.0, avg_ips: 850.12675 images/sec.
Type : wood Train [ Epoch 141/256 iter 3 ] lr: 0.00065, loss: 0.03058, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07876 sec, avg_samples: 55.0, avg_ips: 698.35443 images/sec.
Type : wood Train [ Epoch 142/256 iter 1 ] lr: 0.00076, loss: 0.04865, avg_reader_cost: 2.62917 sec, avg_batch_cost: 2.74534 sec, avg_samples: 96.0, avg_ips: 34.96829 images/sec.
Type : wood Train [ Epoch 142/256 iter 2 ] lr: 0.00076, loss: 0.03746, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11368 sec, avg_samples: 96.0, avg_ips: 844.48365 images/sec.
Type : wood Train [ Epoch 142/256 iter 3 ] lr: 0.00076, loss: 0.03561, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.07909 sec, avg_samples: 55.0, avg_ips: 695.43650 images/sec.
Type : wood Train [ Epoch 143/256 iter 1 ] lr: 0.00088, loss: 0.02215, avg_reader_cost: 2.59368 sec, avg_batch_cost: 2.70703 sec, avg_samples: 96.0, avg_ips: 35.46323 images/sec.
Type : wood Train [ Epoch 143/256 iter 2 ] lr: 0.00088, loss: 0.04555, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11636 sec, avg_samples: 96.0, avg_ips: 825.05826 images/sec.
Type : wood Train [ Epoch 143/256 iter 3 ] lr: 0.00088, loss: 0.00509, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.08006 sec, avg_samples: 55.0, avg_ips: 686.97653 images/sec.
Type : wood Train [ Epoch 144/256 iter 1 ] lr: 0.00101, loss: 0.02180, avg_reader_cost: 2.78489 sec, avg_batch_cost: 2.90821 sec, avg_samples: 96.0, avg_ips: 33.01000 images/sec.
Type : wood Train [ Epoch 144/256 iter 2 ] lr: 0.00101, loss: 0.02238, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11509 sec, avg_samples: 96.0, avg_ips: 834.16169 images/sec.
Type : wood Train [ Epoch 144/256 iter 3 ] lr: 0.00101, loss: 0.04512, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.08171 sec, avg_samples: 55.0, avg_ips: 673.13104 images/sec.
Type : wood Test [ Epoch 144/256 ] test_cost: 8.103147 sec max_auc: 0.98772 roc_auc : 0.973684.
Type : wood Train [ Epoch 145/256 iter 1 ] lr: 0.00114, loss: 0.02053, avg_reader_cost: 2.97113 sec, avg_batch_cost: 3.08489 sec, avg_samples: 96.0, avg_ips: 31.11944 images/sec.
Type : wood Train [ Epoch 145/256 iter 2 ] lr: 0.00114, loss: 0.04529, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11458 sec, avg_samples: 96.0, avg_ips: 837.83968 images/sec.
Type : wood Train [ Epoch 145/256 iter 3 ] lr: 0.00114, loss: 0.00741, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.07993 sec, avg_samples: 55.0, avg_ips: 688.06867 images/sec.
Type : wood Train [ Epoch 146/256 iter 1 ] lr: 0.00129, loss: 0.02729, avg_reader_cost: 3.03599 sec, avg_batch_cost: 3.15025 sec, avg_samples: 96.0, avg_ips: 30.47379 images/sec.
Type : wood Train [ Epoch 146/256 iter 2 ] lr: 0.00129, loss: 0.03080, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11635 sec, avg_samples: 96.0, avg_ips: 825.10729 images/sec.
Type : wood Train [ Epoch 146/256 iter 3 ] lr: 0.00129, loss: 0.03738, avg_reader_cost: 0.00042 sec, avg_batch_cost: 0.08167 sec, avg_samples: 55.0, avg_ips: 673.47495 images/sec.
Type : wood Train [ Epoch 147/256 iter 1 ] lr: 0.00144, loss: 0.00835, avg_reader_cost: 2.74666 sec, avg_batch_cost: 2.85940 sec, avg_samples: 96.0, avg_ips: 33.57343 images/sec.
Type : wood Train [ Epoch 147/256 iter 2 ] lr: 0.00144, loss: 0.03437, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11279 sec, avg_samples: 96.0, avg_ips: 851.14567 images/sec.
Type : wood Train [ Epoch 147/256 iter 3 ] lr: 0.00144, loss: 0.03344, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.08022 sec, avg_samples: 55.0, avg_ips: 685.59024 images/sec.
Type : wood Train [ Epoch 148/256 iter 1 ] lr: 0.00160, loss: 0.03770, avg_reader_cost: 2.83985 sec, avg_batch_cost: 2.95379 sec, avg_samples: 96.0, avg_ips: 32.50057 images/sec.
Type : wood Train [ Epoch 148/256 iter 2 ] lr: 0.00160, loss: 0.05141, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11292 sec, avg_samples: 96.0, avg_ips: 850.16085 images/sec.
Type : wood Train [ Epoch 148/256 iter 3 ] lr: 0.00160, loss: 0.03966, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.07998 sec, avg_samples: 55.0, avg_ips: 687.68716 images/sec.
Type : wood Train [ Epoch 149/256 iter 1 ] lr: 0.00177, loss: 0.03860, avg_reader_cost: 2.77916 sec, avg_batch_cost: 2.89766 sec, avg_samples: 96.0, avg_ips: 33.13018 images/sec.
Type : wood Train [ Epoch 149/256 iter 2 ] lr: 0.00177, loss: 0.04464, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11416 sec, avg_samples: 96.0, avg_ips: 840.92633 images/sec.
Type : wood Train [ Epoch 149/256 iter 3 ] lr: 0.00177, loss: 0.03866, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.08003 sec, avg_samples: 55.0, avg_ips: 687.26511 images/sec.
Type : wood Train [ Epoch 150/256 iter 1 ] lr: 0.00195, loss: 0.02198, avg_reader_cost: 1.95234 sec, avg_batch_cost: 2.06674 sec, avg_samples: 96.0, avg_ips: 46.45002 images/sec.
Type : wood Train [ Epoch 150/256 iter 2 ] lr: 0.00195, loss: 0.03697, avg_reader_cost: 0.34759 sec, avg_batch_cost: 0.46284 sec, avg_samples: 96.0, avg_ips: 207.41313 images/sec.
Type : wood Train [ Epoch 150/256 iter 3 ] lr: 0.00195, loss: 0.05466, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.08068 sec, avg_samples: 55.0, avg_ips: 681.73058 images/sec.
Type : wood Train [ Epoch 151/256 iter 1 ] lr: 0.00213, loss: 0.03422, avg_reader_cost: 2.68872 sec, avg_batch_cost: 2.80661 sec, avg_samples: 96.0, avg_ips: 34.20496 images/sec.
Type : wood Train [ Epoch 151/256 iter 2 ] lr: 0.00213, loss: 0.03641, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11368 sec, avg_samples: 96.0, avg_ips: 844.50845 images/sec.
Type : wood Train [ Epoch 151/256 iter 3 ] lr: 0.00213, loss: 0.05960, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07945 sec, avg_samples: 55.0, avg_ips: 692.22076 images/sec.
Type : wood Train [ Epoch 152/256 iter 1 ] lr: 0.00233, loss: 0.02110, avg_reader_cost: 2.81948 sec, avg_batch_cost: 2.93293 sec, avg_samples: 96.0, avg_ips: 32.73173 images/sec.
Type : wood Train [ Epoch 152/256 iter 2 ] lr: 0.00233, loss: 0.05070, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11413 sec, avg_samples: 96.0, avg_ips: 841.14943 images/sec.
Type : wood Train [ Epoch 152/256 iter 3 ] lr: 0.00233, loss: 0.01357, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07979 sec, avg_samples: 55.0, avg_ips: 689.28167 images/sec.
Type : wood Test [ Epoch 152/256 ] test_cost: 9.002444 sec max_auc: 0.98772 roc_auc : 0.974561.
Type : wood Train [ Epoch 153/256 iter 1 ] lr: 0.00253, loss: 0.02147, avg_reader_cost: 2.60540 sec, avg_batch_cost: 2.71851 sec, avg_samples: 96.0, avg_ips: 35.31349 images/sec.
Type : wood Train [ Epoch 153/256 iter 2 ] lr: 0.00253, loss: 0.04885, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11193 sec, avg_samples: 96.0, avg_ips: 857.64136 images/sec.
Type : wood Train [ Epoch 153/256 iter 3 ] lr: 0.00253, loss: 0.00575, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07960 sec, avg_samples: 55.0, avg_ips: 690.98706 images/sec.
Type : wood Train [ Epoch 154/256 iter 1 ] lr: 0.00274, loss: 0.05479, avg_reader_cost: 2.69811 sec, avg_batch_cost: 2.81406 sec, avg_samples: 96.0, avg_ips: 34.11443 images/sec.
Type : wood Train [ Epoch 154/256 iter 2 ] lr: 0.00274, loss: 0.01978, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11483 sec, avg_samples: 96.0, avg_ips: 836.01487 images/sec.
Type : wood Train [ Epoch 154/256 iter 3 ] lr: 0.00274, loss: 0.03136, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.08050 sec, avg_samples: 55.0, avg_ips: 683.19435 images/sec.
Type : wood Train [ Epoch 155/256 iter 1 ] lr: 0.00295, loss: 0.02742, avg_reader_cost: 2.83922 sec, avg_batch_cost: 2.95236 sec, avg_samples: 96.0, avg_ips: 32.51639 images/sec.
Type : wood Train [ Epoch 155/256 iter 2 ] lr: 0.00295, loss: 0.01470, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11340 sec, avg_samples: 96.0, avg_ips: 846.56988 images/sec.
Type : wood Train [ Epoch 155/256 iter 3 ] lr: 0.00295, loss: 0.03099, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07897 sec, avg_samples: 55.0, avg_ips: 696.49054 images/sec.
Type : wood Train [ Epoch 156/256 iter 1 ] lr: 0.00317, loss: 0.03654, avg_reader_cost: 2.85610 sec, avg_batch_cost: 2.97287 sec, avg_samples: 96.0, avg_ips: 32.29201 images/sec.
Type : wood Train [ Epoch 156/256 iter 2 ] lr: 0.00317, loss: 0.05044, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11609 sec, avg_samples: 96.0, avg_ips: 826.92041 images/sec.
Type : wood Train [ Epoch 156/256 iter 3 ] lr: 0.00317, loss: 0.04345, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.08277 sec, avg_samples: 55.0, avg_ips: 664.52363 images/sec.
Type : wood Train [ Epoch 157/256 iter 1 ] lr: 0.00340, loss: 0.03306, avg_reader_cost: 2.68349 sec, avg_batch_cost: 2.79823 sec, avg_samples: 96.0, avg_ips: 34.30735 images/sec.
Type : wood Train [ Epoch 157/256 iter 2 ] lr: 0.00340, loss: 0.01895, avg_reader_cost: 0.00043 sec, avg_batch_cost: 0.11864 sec, avg_samples: 96.0, avg_ips: 809.20024 images/sec.
Type : wood Train [ Epoch 157/256 iter 3 ] lr: 0.00340, loss: 0.03024, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.07965 sec, avg_samples: 55.0, avg_ips: 690.49688 images/sec.
Type : wood Train [ Epoch 158/256 iter 1 ] lr: 0.00364, loss: 0.03398, avg_reader_cost: 2.63505 sec, avg_batch_cost: 2.74939 sec, avg_samples: 96.0, avg_ips: 34.91687 images/sec.
Type : wood Train [ Epoch 158/256 iter 2 ] lr: 0.00364, loss: 0.05321, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11553 sec, avg_samples: 96.0, avg_ips: 830.94261 images/sec.
Type : wood Train [ Epoch 158/256 iter 3 ] lr: 0.00364, loss: 0.00801, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07848 sec, avg_samples: 55.0, avg_ips: 700.78138 images/sec.
Type : wood Train [ Epoch 159/256 iter 1 ] lr: 0.00389, loss: 0.04200, avg_reader_cost: 2.77131 sec, avg_batch_cost: 2.88460 sec, avg_samples: 96.0, avg_ips: 33.28013 images/sec.
Type : wood Train [ Epoch 159/256 iter 2 ] lr: 0.00389, loss: 0.07060, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11329 sec, avg_samples: 96.0, avg_ips: 847.39477 images/sec.
Type : wood Train [ Epoch 159/256 iter 3 ] lr: 0.00389, loss: 0.00586, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.08017 sec, avg_samples: 55.0, avg_ips: 686.03268 images/sec.
Type : wood Train [ Epoch 160/256 iter 1 ] lr: 0.00414, loss: 0.05231, avg_reader_cost: 2.60161 sec, avg_batch_cost: 2.71665 sec, avg_samples: 96.0, avg_ips: 35.33766 images/sec.
Type : wood Train [ Epoch 160/256 iter 2 ] lr: 0.00414, loss: 0.02832, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11309 sec, avg_samples: 96.0, avg_ips: 848.86503 images/sec.
Type : wood Train [ Epoch 160/256 iter 3 ] lr: 0.00414, loss: 0.04728, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.08007 sec, avg_samples: 55.0, avg_ips: 686.93767 images/sec.
Type : wood Test [ Epoch 160/256 ] test_cost: 7.966502 sec max_auc: 0.98772 roc_auc : 0.973684.
Type : wood Train [ Epoch 161/256 iter 1 ] lr: 0.00439, loss: 0.01478, avg_reader_cost: 3.05096 sec, avg_batch_cost: 3.16636 sec, avg_samples: 96.0, avg_ips: 30.31871 images/sec.
Type : wood Train [ Epoch 161/256 iter 2 ] lr: 0.00439, loss: 0.02230, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11254 sec, avg_samples: 96.0, avg_ips: 853.04625 images/sec.
Type : wood Train [ Epoch 161/256 iter 3 ] lr: 0.00439, loss: 0.00703, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07936 sec, avg_samples: 55.0, avg_ips: 693.00889 images/sec.
Type : wood Train [ Epoch 162/256 iter 1 ] lr: 0.00466, loss: 0.02364, avg_reader_cost: 3.00284 sec, avg_batch_cost: 3.11881 sec, avg_samples: 96.0, avg_ips: 30.78102 images/sec.
Type : wood Train [ Epoch 162/256 iter 2 ] lr: 0.00466, loss: 0.01400, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11557 sec, avg_samples: 96.0, avg_ips: 830.68890 images/sec.
Type : wood Train [ Epoch 162/256 iter 3 ] lr: 0.00466, loss: 0.04716, avg_reader_cost: 0.00055 sec, avg_batch_cost: 0.08229 sec, avg_samples: 55.0, avg_ips: 668.35301 images/sec.
Type : wood Train [ Epoch 163/256 iter 1 ] lr: 0.00493, loss: 0.05141, avg_reader_cost: 2.80932 sec, avg_batch_cost: 2.92642 sec, avg_samples: 96.0, avg_ips: 32.80455 images/sec.
Type : wood Train [ Epoch 163/256 iter 2 ] lr: 0.00493, loss: 0.00748, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11829 sec, avg_samples: 96.0, avg_ips: 811.59787 images/sec.
Type : wood Train [ Epoch 163/256 iter 3 ] lr: 0.00493, loss: 0.03051, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.08028 sec, avg_samples: 55.0, avg_ips: 685.07106 images/sec.
Type : wood Train [ Epoch 164/256 iter 1 ] lr: 0.00520, loss: 0.05236, avg_reader_cost: 2.64350 sec, avg_batch_cost: 2.75669 sec, avg_samples: 96.0, avg_ips: 34.82438 images/sec.
Type : wood Train [ Epoch 164/256 iter 2 ] lr: 0.00520, loss: 0.02796, avg_reader_cost: 0.04940 sec, avg_batch_cost: 0.16134 sec, avg_samples: 96.0, avg_ips: 594.99916 images/sec.
Type : wood Train [ Epoch 164/256 iter 3 ] lr: 0.00520, loss: 0.06779, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.08003 sec, avg_samples: 55.0, avg_ips: 687.21802 images/sec.
Type : wood Train [ Epoch 165/256 iter 1 ] lr: 0.00548, loss: 0.02102, avg_reader_cost: 2.52990 sec, avg_batch_cost: 2.64351 sec, avg_samples: 96.0, avg_ips: 36.31534 images/sec.
Type : wood Train [ Epoch 165/256 iter 2 ] lr: 0.00548, loss: 0.01700, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11335 sec, avg_samples: 96.0, avg_ips: 846.94560 images/sec.
Type : wood Train [ Epoch 165/256 iter 3 ] lr: 0.00548, loss: 0.03086, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07893 sec, avg_samples: 55.0, avg_ips: 696.80821 images/sec.
Type : wood Train [ Epoch 166/256 iter 1 ] lr: 0.00577, loss: 0.02443, avg_reader_cost: 2.41981 sec, avg_batch_cost: 2.53375 sec, avg_samples: 96.0, avg_ips: 37.88857 images/sec.
Type : wood Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.00712, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11369 sec, avg_samples: 96.0, avg_ips: 844.42167 images/sec.
Type : wood Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.05709, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.08045 sec, avg_samples: 55.0, avg_ips: 683.64990 images/sec.
Type : wood Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.00683, avg_reader_cost: 2.59240 sec, avg_batch_cost: 2.70711 sec, avg_samples: 96.0, avg_ips: 35.46213 images/sec.
Type : wood Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.05528, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11690 sec, avg_samples: 96.0, avg_ips: 821.23169 images/sec.
