
############################
training cable
############################

Type : cable Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.27084, avg_reader_cost: 3.55346 sec, avg_batch_cost: 7.45882 sec, avg_samples: 96.0, avg_ips: 12.87067 images/sec.
Type : cable Train [ Epoch 126/256 iter 1 ] lr: 0.00004, loss: 0.04194, avg_reader_cost: 2.87325 sec, avg_batch_cost: 2.98985 sec, avg_samples: 96.0, avg_ips: 32.10866 images/sec.
Type : cable Train [ Epoch 126/256 iter 2 ] lr: 0.00004, loss: 0.01069, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11333 sec, avg_samples: 96.0, avg_ips: 847.08280 images/sec.
Type : cable Train [ Epoch 126/256 iter 3 ] lr: 0.00004, loss: 0.00486, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05655 sec, avg_samples: 32.0, avg_ips: 565.90644 images/sec.
Type : cable Train [ Epoch 127/256 iter 1 ] lr: 0.00002, loss: 0.02252, avg_reader_cost: 2.85332 sec, avg_batch_cost: 2.96797 sec, avg_samples: 96.0, avg_ips: 32.34535 images/sec.
Type : cable Train [ Epoch 127/256 iter 2 ] lr: 0.00002, loss: 0.01753, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11344 sec, avg_samples: 96.0, avg_ips: 846.29053 images/sec.
Type : cable Train [ Epoch 127/256 iter 3 ] lr: 0.00002, loss: 0.02780, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05730 sec, avg_samples: 32.0, avg_ips: 558.48193 images/sec.
Type : cable Train [ Epoch 128/256 iter 1 ] lr: 0.00000, loss: 0.00577, avg_reader_cost: 2.91939 sec, avg_batch_cost: 3.03526 sec, avg_samples: 96.0, avg_ips: 31.62824 images/sec.
Type : cable Train [ Epoch 128/256 iter 2 ] lr: 0.00000, loss: 0.02443, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11662 sec, avg_samples: 96.0, avg_ips: 823.15231 images/sec.
Type : cable Train [ Epoch 128/256 iter 3 ] lr: 0.00000, loss: 0.00563, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05692 sec, avg_samples: 32.0, avg_ips: 562.18262 images/sec.
Type : cable Test [ Epoch 128/256 ] test_cost: 13.326255 sec max_auc: 0.92466 roc_auc : 0.813718.
Type : cable Train [ Epoch 129/256 iter 1 ] lr: 0.00000, loss: 0.03784, avg_reader_cost: 2.84301 sec, avg_batch_cost: 2.95957 sec, avg_samples: 96.0, avg_ips: 32.43717 images/sec.
Type : cable Train [ Epoch 129/256 iter 2 ] lr: 0.00000, loss: 0.01739, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11397 sec, avg_samples: 96.0, avg_ips: 842.30195 images/sec.
Type : cable Train [ Epoch 129/256 iter 3 ] lr: 0.00000, loss: 0.00398, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.05772 sec, avg_samples: 32.0, avg_ips: 554.44001 images/sec.
Type : cable Train [ Epoch 130/256 iter 1 ] lr: 0.00000, loss: 0.03559, avg_reader_cost: 2.86420 sec, avg_batch_cost: 2.98750 sec, avg_samples: 96.0, avg_ips: 32.13389 images/sec.
Type : cable Train [ Epoch 130/256 iter 2 ] lr: 0.00000, loss: 0.01889, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.12906 sec, avg_samples: 96.0, avg_ips: 743.82066 images/sec.
Type : cable Train [ Epoch 130/256 iter 3 ] lr: 0.00000, loss: 0.00517, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05684 sec, avg_samples: 32.0, avg_ips: 562.96077 images/sec.
Type : cable Train [ Epoch 131/256 iter 1 ] lr: 0.00002, loss: 0.00498, avg_reader_cost: 2.51641 sec, avg_batch_cost: 2.62962 sec, avg_samples: 96.0, avg_ips: 36.50714 images/sec.
Type : cable Train [ Epoch 131/256 iter 2 ] lr: 0.00002, loss: 0.00417, avg_reader_cost: 0.08708 sec, avg_batch_cost: 0.20435 sec, avg_samples: 96.0, avg_ips: 469.77129 images/sec.
Type : cable Train [ Epoch 131/256 iter 3 ] lr: 0.00002, loss: 0.00402, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05697 sec, avg_samples: 32.0, avg_ips: 561.73558 images/sec.
Type : cable Train [ Epoch 132/256 iter 1 ] lr: 0.00004, loss: 0.02003, avg_reader_cost: 2.86374 sec, avg_batch_cost: 2.99053 sec, avg_samples: 96.0, avg_ips: 32.10137 images/sec.
Type : cable Train [ Epoch 132/256 iter 2 ] lr: 0.00004, loss: 0.00429, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11434 sec, avg_samples: 96.0, avg_ips: 839.61120 images/sec.
Type : cable Train [ Epoch 132/256 iter 3 ] lr: 0.00004, loss: 0.09756, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05767 sec, avg_samples: 32.0, avg_ips: 554.92828 images/sec.
Type : cable Train [ Epoch 133/256 iter 1 ] lr: 0.00007, loss: 0.02455, avg_reader_cost: 2.77824 sec, avg_batch_cost: 2.89273 sec, avg_samples: 96.0, avg_ips: 33.18666 images/sec.
Type : cable Train [ Epoch 133/256 iter 2 ] lr: 0.00007, loss: 0.05319, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11555 sec, avg_samples: 96.0, avg_ips: 830.79345 images/sec.
Type : cable Train [ Epoch 133/256 iter 3 ] lr: 0.00007, loss: 0.00470, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05618 sec, avg_samples: 32.0, avg_ips: 569.62673 images/sec.
Type : cable Train [ Epoch 134/256 iter 1 ] lr: 0.00011, loss: 0.04322, avg_reader_cost: 2.94152 sec, avg_batch_cost: 3.05696 sec, avg_samples: 96.0, avg_ips: 31.40370 images/sec.
Type : cable Train [ Epoch 134/256 iter 2 ] lr: 0.00011, loss: 0.01895, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11521 sec, avg_samples: 96.0, avg_ips: 833.29681 images/sec.
Type : cable Train [ Epoch 134/256 iter 3 ] lr: 0.00011, loss: 0.00565, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05677 sec, avg_samples: 32.0, avg_ips: 563.69371 images/sec.
Type : cable Train [ Epoch 135/256 iter 1 ] lr: 0.00016, loss: 0.02384, avg_reader_cost: 2.99557 sec, avg_batch_cost: 3.11188 sec, avg_samples: 96.0, avg_ips: 30.84950 images/sec.
Type : cable Train [ Epoch 135/256 iter 2 ] lr: 0.00016, loss: 0.01925, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11331 sec, avg_samples: 96.0, avg_ips: 847.26639 images/sec.
Type : cable Train [ Epoch 135/256 iter 3 ] lr: 0.00016, loss: 0.00487, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05697 sec, avg_samples: 32.0, avg_ips: 561.67211 images/sec.
Type : cable Train [ Epoch 136/256 iter 1 ] lr: 0.00022, loss: 0.01169, avg_reader_cost: 2.91256 sec, avg_batch_cost: 3.03080 sec, avg_samples: 96.0, avg_ips: 31.67484 images/sec.
Type : cable Train [ Epoch 136/256 iter 2 ] lr: 0.00022, loss: 0.01963, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11510 sec, avg_samples: 96.0, avg_ips: 834.09084 images/sec.
Type : cable Train [ Epoch 136/256 iter 3 ] lr: 0.00022, loss: 0.03370, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05857 sec, avg_samples: 32.0, avg_ips: 546.31784 images/sec.
Type : cable Test [ Epoch 136/256 ] test_cost: 14.191585 sec max_auc: 0.92466 roc_auc : 0.810720.
Type : cable Train [ Epoch 137/256 iter 1 ] lr: 0.00029, loss: 0.03678, avg_reader_cost: 2.92790 sec, avg_batch_cost: 3.04314 sec, avg_samples: 96.0, avg_ips: 31.54639 images/sec.
Type : cable Train [ Epoch 137/256 iter 2 ] lr: 0.00029, loss: 0.03555, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11502 sec, avg_samples: 96.0, avg_ips: 834.64584 images/sec.
Type : cable Train [ Epoch 137/256 iter 3 ] lr: 0.00029, loss: 0.06170, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05810 sec, avg_samples: 32.0, avg_ips: 550.74077 images/sec.
Type : cable Train [ Epoch 138/256 iter 1 ] lr: 0.00036, loss: 0.01554, avg_reader_cost: 2.67802 sec, avg_batch_cost: 2.79410 sec, avg_samples: 96.0, avg_ips: 34.35815 images/sec.
Type : cable Train [ Epoch 138/256 iter 2 ] lr: 0.00036, loss: 0.01759, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11589 sec, avg_samples: 96.0, avg_ips: 828.34939 images/sec.
Type : cable Train [ Epoch 138/256 iter 3 ] lr: 0.00036, loss: 0.03902, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.05822 sec, avg_samples: 32.0, avg_ips: 549.66716 images/sec.
Type : cable Train [ Epoch 139/256 iter 1 ] lr: 0.00045, loss: 0.01882, avg_reader_cost: 2.10835 sec, avg_batch_cost: 2.22385 sec, avg_samples: 96.0, avg_ips: 43.16830 images/sec.
Type : cable Train [ Epoch 139/256 iter 2 ] lr: 0.00045, loss: 0.00570, avg_reader_cost: 0.43333 sec, avg_batch_cost: 0.54886 sec, avg_samples: 96.0, avg_ips: 174.90804 images/sec.
Type : cable Train [ Epoch 139/256 iter 3 ] lr: 0.00045, loss: 0.06033, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05680 sec, avg_samples: 32.0, avg_ips: 563.40267 images/sec.
Type : cable Train [ Epoch 140/256 iter 1 ] lr: 0.00054, loss: 0.00503, avg_reader_cost: 2.84755 sec, avg_batch_cost: 2.96241 sec, avg_samples: 96.0, avg_ips: 32.40608 images/sec.
Type : cable Train [ Epoch 140/256 iter 2 ] lr: 0.00054, loss: 0.01526, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11567 sec, avg_samples: 96.0, avg_ips: 829.97659 images/sec.
Type : cable Train [ Epoch 140/256 iter 3 ] lr: 0.00054, loss: 0.00408, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.05759 sec, avg_samples: 32.0, avg_ips: 555.69566 images/sec.
Type : cable Train [ Epoch 141/256 iter 1 ] lr: 0.00065, loss: 0.00456, avg_reader_cost: 2.66151 sec, avg_batch_cost: 2.77649 sec, avg_samples: 96.0, avg_ips: 34.57600 images/sec.
Type : cable Train [ Epoch 141/256 iter 2 ] lr: 0.00065, loss: 0.05376, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11553 sec, avg_samples: 96.0, avg_ips: 830.96319 images/sec.
Type : cable Train [ Epoch 141/256 iter 3 ] lr: 0.00065, loss: 0.00532, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05603 sec, avg_samples: 32.0, avg_ips: 571.13684 images/sec.
Type : cable Train [ Epoch 142/256 iter 1 ] lr: 0.00076, loss: 0.00662, avg_reader_cost: 2.93329 sec, avg_batch_cost: 3.04930 sec, avg_samples: 96.0, avg_ips: 31.48260 images/sec.
Type : cable Train [ Epoch 142/256 iter 2 ] lr: 0.00076, loss: 0.03445, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11713 sec, avg_samples: 96.0, avg_ips: 819.58685 images/sec.
Type : cable Train [ Epoch 142/256 iter 3 ] lr: 0.00076, loss: 0.05077, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05652 sec, avg_samples: 32.0, avg_ips: 566.19291 images/sec.
Type : cable Train [ Epoch 143/256 iter 1 ] lr: 0.00088, loss: 0.02167, avg_reader_cost: 2.95071 sec, avg_batch_cost: 3.06513 sec, avg_samples: 96.0, avg_ips: 31.32005 images/sec.
Type : cable Train [ Epoch 143/256 iter 2 ] lr: 0.00088, loss: 0.02192, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11568 sec, avg_samples: 96.0, avg_ips: 829.84488 images/sec.
Type : cable Train [ Epoch 143/256 iter 3 ] lr: 0.00088, loss: 0.05362, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05827 sec, avg_samples: 32.0, avg_ips: 549.18136 images/sec.
Type : cable Train [ Epoch 144/256 iter 1 ] lr: 0.00101, loss: 0.01692, avg_reader_cost: 2.76011 sec, avg_batch_cost: 2.87580 sec, avg_samples: 96.0, avg_ips: 33.38205 images/sec.
Type : cable Train [ Epoch 144/256 iter 2 ] lr: 0.00101, loss: 0.00506, avg_reader_cost: 0.08864 sec, avg_batch_cost: 0.20223 sec, avg_samples: 96.0, avg_ips: 474.70203 images/sec.
Type : cable Train [ Epoch 144/256 iter 3 ] lr: 0.00101, loss: 0.07303, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05778 sec, avg_samples: 32.0, avg_ips: 553.80859 images/sec.
Type : cable Test [ Epoch 144/256 ] test_cost: 14.018698 sec max_auc: 0.92466 roc_auc : 0.804910.
Type : cable Train [ Epoch 145/256 iter 1 ] lr: 0.00114, loss: 0.01056, avg_reader_cost: 2.98812 sec, avg_batch_cost: 3.10445 sec, avg_samples: 96.0, avg_ips: 30.92332 images/sec.
Type : cable Train [ Epoch 145/256 iter 2 ] lr: 0.00114, loss: 0.00920, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11557 sec, avg_samples: 96.0, avg_ips: 830.65977 images/sec.
Type : cable Train [ Epoch 145/256 iter 3 ] lr: 0.00114, loss: 0.00634, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05705 sec, avg_samples: 32.0, avg_ips: 560.90689 images/sec.
Type : cable Train [ Epoch 146/256 iter 1 ] lr: 0.00129, loss: 0.00464, avg_reader_cost: 2.86619 sec, avg_batch_cost: 2.98086 sec, avg_samples: 96.0, avg_ips: 32.20548 images/sec.
Type : cable Train [ Epoch 146/256 iter 2 ] lr: 0.00129, loss: 0.03971, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11523 sec, avg_samples: 96.0, avg_ips: 833.12612 images/sec.
Type : cable Train [ Epoch 146/256 iter 3 ] lr: 0.00129, loss: 0.00504, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05732 sec, avg_samples: 32.0, avg_ips: 558.29376 images/sec.
Type : cable Train [ Epoch 147/256 iter 1 ] lr: 0.00144, loss: 0.03984, avg_reader_cost: 2.68415 sec, avg_batch_cost: 2.79210 sec, avg_samples: 96.0, avg_ips: 34.38271 images/sec.
Type : cable Train [ Epoch 147/256 iter 2 ] lr: 0.00144, loss: 0.03731, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10801 sec, avg_samples: 96.0, avg_ips: 888.83754 images/sec.
Type : cable Train [ Epoch 147/256 iter 3 ] lr: 0.00144, loss: 0.00688, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05004 sec, avg_samples: 32.0, avg_ips: 639.46090 images/sec.
Type : cable Train [ Epoch 148/256 iter 1 ] lr: 0.00160, loss: 0.01299, avg_reader_cost: 2.10039 sec, avg_batch_cost: 2.20822 sec, avg_samples: 96.0, avg_ips: 43.47387 images/sec.
Type : cable Train [ Epoch 148/256 iter 2 ] lr: 0.00160, loss: 0.00881, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.11075 sec, avg_samples: 96.0, avg_ips: 866.82680 images/sec.
Type : cable Train [ Epoch 148/256 iter 3 ] lr: 0.00160, loss: 0.01410, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04985 sec, avg_samples: 32.0, avg_ips: 641.86148 images/sec.
Type : cable Train [ Epoch 149/256 iter 1 ] lr: 0.00177, loss: 0.03656, avg_reader_cost: 2.63827 sec, avg_batch_cost: 2.75044 sec, avg_samples: 96.0, avg_ips: 34.90350 images/sec.
Type : cable Train [ Epoch 149/256 iter 2 ] lr: 0.00177, loss: 0.01565, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.11710 sec, avg_samples: 96.0, avg_ips: 819.78375 images/sec.
Type : cable Train [ Epoch 149/256 iter 3 ] lr: 0.00177, loss: 0.05960, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05755 sec, avg_samples: 32.0, avg_ips: 555.99491 images/sec.
Type : cable Train [ Epoch 150/256 iter 1 ] lr: 0.00195, loss: 0.00495, avg_reader_cost: 2.52308 sec, avg_batch_cost: 2.63771 sec, avg_samples: 96.0, avg_ips: 36.39526 images/sec.
Type : cable Train [ Epoch 150/256 iter 2 ] lr: 0.00195, loss: 0.03527, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11526 sec, avg_samples: 96.0, avg_ips: 832.93137 images/sec.
Type : cable Train [ Epoch 150/256 iter 3 ] lr: 0.00195, loss: 0.00440, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.06077 sec, avg_samples: 32.0, avg_ips: 526.57325 images/sec.
Type : cable Train [ Epoch 151/256 iter 1 ] lr: 0.00213, loss: 0.00760, avg_reader_cost: 2.91815 sec, avg_batch_cost: 3.03400 sec, avg_samples: 96.0, avg_ips: 31.64135 images/sec.
Type : cable Train [ Epoch 151/256 iter 2 ] lr: 0.00213, loss: 0.04801, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.11550 sec, avg_samples: 96.0, avg_ips: 831.16388 images/sec.
Type : cable Train [ Epoch 151/256 iter 3 ] lr: 0.00213, loss: 0.00498, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05664 sec, avg_samples: 32.0, avg_ips: 564.94649 images/sec.
Type : cable Train [ Epoch 152/256 iter 1 ] lr: 0.00233, loss: 0.02338, avg_reader_cost: 2.08999 sec, avg_batch_cost: 2.20341 sec, avg_samples: 96.0, avg_ips: 43.56888 images/sec.
Type : cable Train [ Epoch 152/256 iter 2 ] lr: 0.00233, loss: 0.00801, avg_reader_cost: 0.27479 sec, avg_batch_cost: 0.39621 sec, avg_samples: 96.0, avg_ips: 242.29811 images/sec.
Type : cable Train [ Epoch 152/256 iter 3 ] lr: 0.00233, loss: 0.05768, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05843 sec, avg_samples: 32.0, avg_ips: 547.64864 images/sec.
Type : cable Test [ Epoch 152/256 ] test_cost: 13.933673 sec max_auc: 0.92466 roc_auc : 0.818591.
Type : cable Train [ Epoch 153/256 iter 1 ] lr: 0.00253, loss: 0.05800, avg_reader_cost: 2.82191 sec, avg_batch_cost: 2.93692 sec, avg_samples: 96.0, avg_ips: 32.68730 images/sec.
Type : cable Train [ Epoch 153/256 iter 2 ] lr: 0.00253, loss: 0.05254, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11713 sec, avg_samples: 96.0, avg_ips: 819.61021 images/sec.
Type : cable Train [ Epoch 153/256 iter 3 ] lr: 0.00253, loss: 0.11150, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05696 sec, avg_samples: 32.0, avg_ips: 561.81317 images/sec.
Type : cable Train [ Epoch 154/256 iter 1 ] lr: 0.00274, loss: 0.02617, avg_reader_cost: 2.70235 sec, avg_batch_cost: 2.81577 sec, avg_samples: 96.0, avg_ips: 34.09367 images/sec.
Type : cable Train [ Epoch 154/256 iter 2 ] lr: 0.00274, loss: 0.00498, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11310 sec, avg_samples: 96.0, avg_ips: 848.82745 images/sec.
Type : cable Train [ Epoch 154/256 iter 3 ] lr: 0.00274, loss: 0.05338, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05697 sec, avg_samples: 32.0, avg_ips: 561.67446 images/sec.
Type : cable Train [ Epoch 155/256 iter 1 ] lr: 0.00295, loss: 0.00546, avg_reader_cost: 2.78887 sec, avg_batch_cost: 2.90377 sec, avg_samples: 96.0, avg_ips: 33.06043 images/sec.
Type : cable Train [ Epoch 155/256 iter 2 ] lr: 0.00295, loss: 0.02021, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11372 sec, avg_samples: 96.0, avg_ips: 844.18621 images/sec.
Type : cable Train [ Epoch 155/256 iter 3 ] lr: 0.00295, loss: 0.00390, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.05927 sec, avg_samples: 32.0, avg_ips: 539.93559 images/sec.
Type : cable Train [ Epoch 156/256 iter 1 ] lr: 0.00317, loss: 0.00571, avg_reader_cost: 2.09582 sec, avg_batch_cost: 2.20980 sec, avg_samples: 96.0, avg_ips: 43.44285 images/sec.
Type : cable Train [ Epoch 156/256 iter 2 ] lr: 0.00317, loss: 0.03622, avg_reader_cost: 0.25632 sec, avg_batch_cost: 0.37402 sec, avg_samples: 96.0, avg_ips: 256.67348 images/sec.
Type : cable Train [ Epoch 156/256 iter 3 ] lr: 0.00317, loss: 0.00426, avg_reader_cost: 0.00041 sec, avg_batch_cost: 0.05888 sec, avg_samples: 32.0, avg_ips: 543.51704 images/sec.
Type : cable Train [ Epoch 157/256 iter 1 ] lr: 0.00340, loss: 0.00610, avg_reader_cost: 2.65388 sec, avg_batch_cost: 2.76853 sec, avg_samples: 96.0, avg_ips: 34.67545 images/sec.
Type : cable Train [ Epoch 157/256 iter 2 ] lr: 0.00340, loss: 0.02016, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11320 sec, avg_samples: 96.0, avg_ips: 848.02120 images/sec.
Type : cable Train [ Epoch 157/256 iter 3 ] lr: 0.00340, loss: 0.02422, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05628 sec, avg_samples: 32.0, avg_ips: 568.63486 images/sec.
Type : cable Train [ Epoch 158/256 iter 1 ] lr: 0.00364, loss: 0.05687, avg_reader_cost: 2.71565 sec, avg_batch_cost: 2.82955 sec, avg_samples: 96.0, avg_ips: 33.92762 images/sec.
Type : cable Train [ Epoch 158/256 iter 2 ] lr: 0.00364, loss: 0.01254, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.11530 sec, avg_samples: 96.0, avg_ips: 832.61618 images/sec.
Type : cable Train [ Epoch 158/256 iter 3 ] lr: 0.00364, loss: 0.00579, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05591 sec, avg_samples: 32.0, avg_ips: 572.33508 images/sec.
Type : cable Train [ Epoch 159/256 iter 1 ] lr: 0.00389, loss: 0.07555, avg_reader_cost: 2.48171 sec, avg_batch_cost: 2.59674 sec, avg_samples: 96.0, avg_ips: 36.96947 images/sec.
Type : cable Train [ Epoch 159/256 iter 2 ] lr: 0.00389, loss: 0.03827, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11327 sec, avg_samples: 96.0, avg_ips: 847.54817 images/sec.
Type : cable Train [ Epoch 159/256 iter 3 ] lr: 0.00389, loss: 0.00431, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05759 sec, avg_samples: 32.0, avg_ips: 555.67265 images/sec.
Type : cable Train [ Epoch 160/256 iter 1 ] lr: 0.00414, loss: 0.01394, avg_reader_cost: 3.07225 sec, avg_batch_cost: 3.18849 sec, avg_samples: 96.0, avg_ips: 30.10833 images/sec.
Type : cable Train [ Epoch 160/256 iter 2 ] lr: 0.00414, loss: 0.05246, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11512 sec, avg_samples: 96.0, avg_ips: 833.94573 images/sec.
Type : cable Train [ Epoch 160/256 iter 3 ] lr: 0.00414, loss: 0.02490, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05591 sec, avg_samples: 32.0, avg_ips: 572.33264 images/sec.
Type : cable Test [ Epoch 160/256 ] test_cost: 13.738518 sec max_auc: 0.92466 roc_auc : 0.818028.
Type : cable Train [ Epoch 161/256 iter 1 ] lr: 0.00439, loss: 0.00723, avg_reader_cost: 2.79992 sec, avg_batch_cost: 2.91464 sec, avg_samples: 96.0, avg_ips: 32.93715 images/sec.
Type : cable Train [ Epoch 161/256 iter 2 ] lr: 0.00439, loss: 0.03157, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11643 sec, avg_samples: 96.0, avg_ips: 824.55815 images/sec.
Type : cable Train [ Epoch 161/256 iter 3 ] lr: 0.00439, loss: 0.00577, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05789 sec, avg_samples: 32.0, avg_ips: 552.74577 images/sec.
Type : cable Train [ Epoch 162/256 iter 1 ] lr: 0.00466, loss: 0.03490, avg_reader_cost: 2.68671 sec, avg_batch_cost: 2.80467 sec, avg_samples: 96.0, avg_ips: 34.22858 images/sec.
Type : cable Train [ Epoch 162/256 iter 2 ] lr: 0.00466, loss: 0.00769, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.11568 sec, avg_samples: 96.0, avg_ips: 829.90646 images/sec.
Type : cable Train [ Epoch 162/256 iter 3 ] lr: 0.00466, loss: 0.00494, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05683 sec, avg_samples: 32.0, avg_ips: 563.12610 images/sec.
Type : cable Train [ Epoch 163/256 iter 1 ] lr: 0.00493, loss: 0.01710, avg_reader_cost: 2.66201 sec, avg_batch_cost: 2.77593 sec, avg_samples: 96.0, avg_ips: 34.58295 images/sec.
Type : cable Train [ Epoch 163/256 iter 2 ] lr: 0.00493, loss: 0.00813, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11357 sec, avg_samples: 96.0, avg_ips: 845.25835 images/sec.
Type : cable Train [ Epoch 163/256 iter 3 ] lr: 0.00493, loss: 0.00574, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05587 sec, avg_samples: 32.0, avg_ips: 572.72340 images/sec.
Type : cable Train [ Epoch 164/256 iter 1 ] lr: 0.00520, loss: 0.00375, avg_reader_cost: 2.58376 sec, avg_batch_cost: 2.69759 sec, avg_samples: 96.0, avg_ips: 35.58727 images/sec.
Type : cable Train [ Epoch 164/256 iter 2 ] lr: 0.00520, loss: 0.00467, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11380 sec, avg_samples: 96.0, avg_ips: 843.55660 images/sec.
Type : cable Train [ Epoch 164/256 iter 3 ] lr: 0.00520, loss: 0.00414, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05589 sec, avg_samples: 32.0, avg_ips: 572.60367 images/sec.
Type : cable Train [ Epoch 165/256 iter 1 ] lr: 0.00548, loss: 0.02975, avg_reader_cost: 2.63276 sec, avg_batch_cost: 2.74701 sec, avg_samples: 96.0, avg_ips: 34.94711 images/sec.
Type : cable Train [ Epoch 165/256 iter 2 ] lr: 0.00548, loss: 0.02165, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11222 sec, avg_samples: 96.0, avg_ips: 855.46756 images/sec.
Type : cable Train [ Epoch 165/256 iter 3 ] lr: 0.00548, loss: 0.00375, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05610 sec, avg_samples: 32.0, avg_ips: 570.39654 images/sec.
Type : cable Train [ Epoch 166/256 iter 1 ] lr: 0.00577, loss: 0.02700, avg_reader_cost: 2.67086 sec, avg_batch_cost: 2.78457 sec, avg_samples: 96.0, avg_ips: 34.47569 images/sec.
Type : cable Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.00451, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11353 sec, avg_samples: 96.0, avg_ips: 845.60094 images/sec.
Type : cable Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.00296, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05559 sec, avg_samples: 32.0, avg_ips: 575.62671 images/sec.
Type : cable Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.02525, avg_reader_cost: 2.05173 sec, avg_batch_cost: 2.16578 sec, avg_samples: 96.0, avg_ips: 44.32592 images/sec.
Type : cable Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.00401, avg_reader_cost: 0.17213 sec, avg_batch_cost: 0.28403 sec, avg_samples: 96.0, avg_ips: 337.99336 images/sec.
